sha256,canonical_path,removed_path,canonical_split,removed_split,label,reason
1b56419ed823bdb795223830cb717c33f002c0f093fdb7fe3f8e6875ee763298,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-3.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-4.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
4f5be4fdf50fc2fb7cd4c0c38ba6de94404a5b65e682bcb96e5b5c22b18621b2,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-31.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-32.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
06ade76b6d1261e841c5e605a4e5b8643b0e5bb205a88d17fd94fd302a33f2c2,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-33.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-34.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
efec9797849af7dfa4914e0977c5968da76f0f2d5e9715f71e25cdf3d8dee1c5,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-35.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-36.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
3cb1455c1d6c66748dc4a33acf205b1bb7c2442e78f5b02e7ec827a6e0ebc552,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-37.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-38.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8f518b09ad6aa5284cd8797a77936475a5ee886f7e69bbfe0656892b9551ffbe,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-39.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-40.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
7c74ec8770214dacd07420b98a78050838906743d1ff74a16f9209335f38bace,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-41.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-42.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
0ec79d2c737144227e245992c9ec7b5c6fdeed850194139293079554b30a44e4,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-43.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-44.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
611b3ac83651708c4ff3661cecd603f92d07328444d1df6861334616c8a7f0c8,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-45.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-46.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
2d1533e940573c0dd3f702847d1cc14ffa3e77078f1230ac6e5dc98f2b50ea8e,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-47.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-48.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
268950025ef14b9c781326ec2bb7c3fd5d3f75d5b416ee492d2e492090faebc4,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-49.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-50.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
a45246f7fff946fc6b8b42e82ba54c06f554da5f3a18504145e6e1cefd741d62,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-5.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-6.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
09180a8161e2593db965dab6261760241a32364f601ac9328385b422fecd1ef3,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-51.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-52.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
ad00c1d177a80b8dd4b387d2faee9cde0ea2fb7857eb7d3c359a49e1a1c490d8,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-7.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-198660-8.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
e80b3f4a096b3fb621da3e0df12a4c4c58a6b3f90739040782ba45f62d78f731,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-1997439-56.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-1997439-57.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
6e7b17256979156c89e23ed3fe6c134665eedfc265f6c757aa126e717b11ede3,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2116022-24.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2116022-25.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
0a17ef3b58b99c7c2a56ee0577127447390b49289655d53cee89602aa3561541,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2116022-67.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2116022-68.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
360b89ef4da8c7694588b0213215b25c27195cebe81d83d16209b3a7a72fba8c,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2116022-80.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2116022-81.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
c92841bc7a8ec7ef485c20becf56faf9ee6142d32c9e884d1f07702ef4207136,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-1.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-2.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
69e76f2014c09e50e220d41b14319a31632772666c541c6076de716dec6fd5be,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-10.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-9.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
c8d339bf1438e21960f66013db3ce173d4846448de8444f9fc310acc40b145d4,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-11.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-12.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
68462b7c1d61128577bc4c8fa23df9a1f017a895a19d6a88f87e7a1a0efd789b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-13.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-14.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
6246b6ff7c8b4e79e1b2e1a6c4bef35d89b1e501428e648e48396f3188179c55,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-15.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-16.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
a67462c750a59fc0c23771dc63c38b0d94f32d27a8bc23f43f8442d02cb3c461,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-17.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-18.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
cf6ea28314af3b56125d25ae93cb85bfdf6c0114b7eb29403a087b24ebb2434f,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-19.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-20.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
ab23b97e15003e800058f595e2c2002e8c84563c6887faaa9113184ab8dc153a,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-21.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-22.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
447a6c346f9ec3af47ca73b2651f67a5055ca3c850bfd8d9b386606766dedc7e,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-23.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-24.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
db0c46fab814329467c3c3b4d79a1050afa16396c12123dccbe538e918febb27,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-25.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-26.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
49bf38b2494948b253d349f221f572002bf34ba090f2df4d05904666876beb90,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-27.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-28.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
ccbc9a61813c855d3d62a4453906f9bd50268362244418d20f82e009ef3c11d7,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-29.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-30.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
b13345c288ccc7973b16c4433d3e0a8d9a8754c3fb78833cd212cf31d5fc1137,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-3.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-4.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
6d10316e0eb48306c2935ccb5d970ceca62be8734444df7b4263c0337260f8eb,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-31.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-32.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
9183ecadffd85c54a87546b661f904a024e60340cf9469b941fdeb9bcfb2bc6e,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-33.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-34.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
fd3492753adddea819e535964be1d00154e1b3b4f971106f4eb1f88876e4b1e1,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-35.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-36.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
12d4de14f4aca11fda5e6bfe7e95596d0846da90b0994854697a6d1c21a5bb78,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-37.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-38.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
59ec5770bb2dac64947e7413155fc2d9b7cc7edc79dd6ad7246bee12efc23dfe,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-5.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-6.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
da42548280aefcfe8f8a6b7b856c4ce121327ab715110d0020373ec693f70179,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-7.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-218676-8.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8ab8ec50f0f0e1c5cf4554aac85b346aaf779451421f4078ab8df2de11055d95,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2239444-1.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2239444-4.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
f1208e7f3a70897989f5e6a293173ca2325bc33591f9b67b56dfdd1d462a08fa,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-10.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-9.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
a2983322cdd179b51cfc38aa50738610f3495cd535bc8619e6db674083881dde,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-11.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-12.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
45c55484eb5590fd2a07925762d88cff06abda5c2078dc2b0ec777e925e32331,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-13.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-14.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
d2ebf091be78e3d9bccd1922d995a8abd7e92cf10208178ef601b5971d35dbf2,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-15.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-16.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
064d3f9e3837493d557c79059e16c49709fbf14fe18d4396d1d0c0556455b901,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-18.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-19.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
aedf639cbd160b88527fa08d78062e2c03b6e90c9d830e5541297bd17630fd96,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-21.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-22.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
b02c936926a27b789e0d0d11d80c6846df63cfa075a92a5ffa97f36e98f4c9da,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-23.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-24.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
5c2c74e2e0b1b59e5cd2b0f9a3361378f601e38208053d15593f88cd84f50725,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-25.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-26.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8c8eb1e02b5c0213caad1276cbe9a233ddc4be6cbd66293c39e977ce20ad5a5d,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-3.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-4.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
6e0e68894d936c72387ec7950d6e095e78c028db081778c60a203f9a4838304a,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-5.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-6.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
0afb33a2d9ff21f9d05cf3f91d094c332bd97c947f5017a7c1359b1133320bed,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-7.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-224974-8.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
7e8644fe64204cdae94fb665159b6c3031840c3217e3591ca68d2c96fe1ae4ad,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-21.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-22.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8b4f547d25fb9403679753cf792bb0927c41fcd78d8b4b6e22bc732bf0b20ef1,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-23.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-24.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
0447f9eddaf0dd2b2ab0887799654766304da09862a6f29acd2aed537ab367dc,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-25.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-26.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
00ec71db8cd203c930985256bff3681b8b6c5650243fc6ed40f142fa0b0d0806,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-27.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-28.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
377053470270924df7a8a8e7388c6347f8084372632f4e02558e6fcde70febc0,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-32.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-33.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
aedd4bedd97c69ddc95eb1abcccfb0b15c9340bd89e0135a2c63b96fd78e8620,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-34.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-35.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
47420fc4259d1d7bc8c05c7c8247cdd7d9cb0b15463f9d079972086a94f1341b,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-36.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-37.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
2a56e8bd19a8518a4b299bf6d8e1f87d05a23a291f29c610165f4160819a0cde,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-38.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-39.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
6691e910d1237166265688b4bb510c404a68149dd93c0fa87a7a7731533a90ca,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-41.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-42.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
e8c35b7fd74454d2894163fe84f2fe8af181fd2a9c9500c91fa93d6ea94a3242,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-43.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-44.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
ed77f04a170030d6b8fe91a5c05b5893d5987c6dae08deeccab7d7c5b7fda3f9,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-45.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-46.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
5cee56d9b164ea84ffe6dc523070c490235da25fcd98f4c188017657cee7bae5,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-47.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-48.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
eadb79b0d6ab508dd04bfe090062bc82d0139e52fc44e592ce7df3b0ec0a4922,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-51.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-52.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
6089752bc6cfe629ba709f7ae18142b0b74d234428892c85caa05b805f91a0d0,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-53.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-54.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
4ab5739595cb183f72371fbe63e197ee8821872abd815705abd91126e55b9c6d,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-55.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-56.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
da58b4436838ff8e7c366918f2963d62bd2150cdbd0439b62cdf50f224b91ce0,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-57.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-58.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
50f965ee6fe38c7014b3b4344a84b8b3e66f82943b3d2cc39703bf600428ac51,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-60.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-61.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
227dda2ffa96ff17d1d2abaa45670ac8b030071a431ccb9b3dee145ed649f597,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-62.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-2437193-63.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
695df0236d0f40592ad71f6e792f8737307db17ef32732e8c67902481ab85691,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-11.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-12.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
8de7b7601393e1a7bd4de44cc6a9d03fc039faedd7a11dcd5148f7132eecd0ca,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-13.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-14.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
d3ff658b977e7b4a648bf64b3dda70e65516abd48d89cd4eb9f7c0da833a9108,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-15.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-16.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
1dd8d8c7980f46341130231b7c83870ceba486e3d8a9c0e18d8ecc2b5322a040,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-17.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-18.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
ed2dcef88eace22a3a4939da5fccec0dc8bafd6c17f53527a5436a9c2d1ffafa,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-19.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-20.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
cb0906f18757b4a1414e00d9fd6daa08394aac5c1d9852b5545dc913939d3667,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-21.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-22.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
4e6a5467e0c624d52324085b809b37ebbad7308cfd40d24f8d513291c0cd8ffc,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-23.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-24.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
2508cbbb8191a0b8d9e80ddaced6be8c7dc6885e5dbbac4e4ea3858bf985a2dc,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-26.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-27.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
edcbb6969be352013356d8ef5aed8ad4a44671d1dfd9f30b4af107c5c9281dda,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-29.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-30.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
1050c75c681f27204ba246fa304877b0a3cd54f9977e62f57bb5cef074358b92,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-31.jpeg,D:\AIUB\DSP\Code\Datasets\ZhangLabData\CellData\OCT\train\CNV\CNV-268839-32.jpeg,train,train,CNV,sha256_exact_duplicate_keep_one
